Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-05-30,738.2979242215556,751.4657960410822,693.3077614652617,699.2432861328125,1394718,0.0,0.0
2024-05-31,700.9890473840221,721.8880495820806,680.0900451859636,705.12890625,1725934,0.0,0.0
2024-06-03,721.2395894926319,733.1605049817483,700.6897721549282,717.199462890625,755260,0.0,0.0
2024-06-04,717.1994466792561,717.6483631552305,623.4781925915812,700.989013671875,1335076,0.0,0.0
2024-06-05,698.2956184900052,728.3223057304571,663.1314462731871,703.7323608398438,1122766,0.0,0.0
2024-06-06,728.2225604877937,830.9717710771673,718.5461663423592,789.2236938476562,4231419,0.0,0.0
2024-06-07,793.3635793405887,867.3829282343926,764.5838481120422,775.9560546875,2956850,0.0,0.0
2024-06-10,778.1008353868289,784.086226428266,743.435445605172,758.7979736328125,1032616,0.0,0.0
2024-06-11,758.1495241853892,795.3586926029683,749.2213037956337,769.2224731445312,897864,0.0,0.0
2024-06-12,760.6932700400447,773.960873958062,754.1592306816852,765.03271484375,257860,0.0,0.0
2024-06-13,773.0631054922354,885.4887072128594,765.2821096976021,839.052001953125,4967272,0.0,0.0
2024-06-14,836.9571783066569,837.4559608920601,812.0180490364943,814.66162109375,736333,0.0,0.0
2024-06-18,826.6822810621384,842.9425814018107,818.0034517745381,831.370849609375,659470,0.0,0.0
2024-06-19,837.9546997676575,837.9546997676575,789.0740089478775,802.4912719726562,632587,0.0,0.0
2024-06-20,803.8878557972645,842.8926898894554,803.8878557972645,816.6068115234375,508890,0.0,0.0
2024-06-21,819.2504015600363,825.1360604585868,800.0472719039867,804.6360473632812,223821,0.0,0.0
2024-06-24,798.0521495150608,822.9912791874065,759.3466324408897,803.4390258789062,904632,0.0,0.0
2024-06-25,808.626272270883,845.336717866151,808.626272270883,819.4000244140625,765002,0.0,0.0
2024-06-26,816.0499877929688,857.2999877929688,812.5,827.4500122070312,575791,2.0,0.0
2024-06-27,830.75,876.0,830.75,854.0999755859375,731038,0.0,0.0
2024-06-28,870.0,914.0,865.0,872.8499755859375,1364525,0.0,0.0
2024-07-01,878.0,884.5,848.0499877929688,855.0999755859375,402110,0.0,0.0
2024-07-02,859.9500122070312,872.5,844.2999877929688,853.0499877929688,243505,0.0,0.0
2024-07-03,859.2999877929688,871.9000244140625,845.9500122070312,866.2999877929688,314124,0.0,0.0
2024-07-04,872.5999755859375,900.0,867.0,890.7999877929688,375972,0.0,0.0
2024-07-05,890.0499877929688,925.0,885.5999755859375,922.0,466700,0.0,0.0
2024-06-13,774.9500122070312,887.6500244140625,767.1500244140625,841.0999755859375,4967272,0.0,0.0
2024-06-14,839.0,839.5,814.0,816.6500244140625,736333,0.0,0.0
2024-06-18,828.7000122070312,845.0,820.0,833.4000244140625,659470,0.0,0.0
2024-06-19,840.0,840.0,791.0,804.4500122070312,632587,0.0,0.0
2024-06-20,805.8499755859375,844.9500122070312,805.8499755859375,818.5999755859375,508890,0.0,0.0
2024-06-21,821.25,827.1500244140625,802.0,806.5999755859375,223821,0.0,0.0
2024-06-24,800.0,825.0,761.2000122070312,805.4000244140625,904632,0.0,0.0
2024-06-25,810.5999755859375,847.4000244140625,810.5999755859375,821.4000244140625,765002,0.0,0.0
2024-06-26,816.0499877929688,857.2999877929688,812.5,827.4500122070312,575791,0.0,0.0
2024-07-08,927.9500122070312,937.5,895.2999877929688,926.75,388471,0.0,0.0
2024-07-09,926.75,970.0,926.75,937.0999755859376,450958,0.0,0.0
2024-07-10,940.0999755859376,946.4500122070312,903.7000122070312,909.2999877929688,520735,0.0,0.0
2024-07-11,916.2000122070312,919.6500244140624,860.0499877929688,880.6500244140625,398302,0.0,0.0
2024-07-12,888.2999877929688,897.2000122070312,840.0,845.8499755859375,2195707,0.0,0.0
2024-07-15,852.9500122070312,880.0,822.0,866.6500244140625,1107489,0.0,0.0
2024-07-16,854.0,900.0,854.0,897.4500122070312,356225,0.0,0.0
2024-07-18,904.5999755859376,904.5999755859376,880.0,885.6500244140625,182047,0.0,0.0
2024-07-19,883.9000244140625,883.9000244140625,831.0499877929688,854.4000244140625,308921,0.0,0.0
2024-07-22,839.0499877929688,851.75,824.1500244140625,846.2000122070312,137628,0.0,0.0
2024-07-23,852.0,852.0,811.0,834.2000122070312,292090,0.0,0.0
2024-07-24,835.0,880.0,835.0,874.9500122070312,285510,0.0,0.0
2024-07-25,879.9500122070312,896.5999755859375,869.9500122070312,885.2999877929688,353395,0.0,0.0
2024-07-26,879.7999877929688,899.9500122070312,871.5999755859375,894.2999877929688,292680,0.0,0.0
2024-07-29,894.2999877929688,916.25,877.0,884.1500244140625,145462,0.0,0.0
2024-07-30,889.5,889.5,876.1500244140625,880.7000122070312,321990,0.0,0.0
2024-07-31,863.0999755859375,871.2000122070312,825.0,829.5999755859375,377552,0.0,0.0
2024-08-01,830.0,840.25,765.25,768.5999755859375,529023,0.0,0.0
2024-08-02,768.5999755859375,769.9500122070312,732.0,735.3499755859375,391255,0.0,0.0
2024-08-05,729.9000244140625,768.0,712.0,738.3499755859375,783544,0.0,0.0
2024-08-06,744.7999877929688,766.9500122070312,724.0,734.4500122070312,739107,0.0,0.0
