Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-17,7.199999809265137,7.199999809265137,6.150000095367432,7.099999904632568,3220424,0.0,0.0
2024-01-19,6.349999904632568,6.599999904632568,6.199999809265137,6.25,2310533,0.0,0.0
2024-01-23,6.300000190734863,6.550000190734863,6.150000095367432,6.199999809265137,1076212,0.0,0.0
2024-01-24,6.25,6.300000190734863,6.199999809265137,6.25,674329,0.0,0.0
2024-01-25,6.300000190734863,6.349999904632568,6.150000095367432,6.199999809265137,925304,0.0,0.0
2024-01-29,6.25,6.349999904632568,6.199999809265137,6.25,1674202,0.0,0.0
2024-01-30,6.300000190734863,6.300000190734863,6.199999809265137,6.25,740450,0.0,0.0
2024-01-31,6.300000190734863,6.300000190734863,6.199999809265137,6.300000190734863,803154,0.0,0.0
2024-02-01,6.300000190734863,6.389999866485596,6.210000038146973,6.269999980926514,744161,0.0,0.0
2024-02-02,6.28000020980835,6.380000114440918,6.269999980926514,6.320000171661377,1218409,0.0,0.0
2024-02-05,6.329999923706055,6.900000095367432,6.210000038146973,6.230000019073486,3527274,0.0,0.0
2024-02-06,6.300000190734863,6.349999904632568,6.21999979019165,6.239999771118164,2407249,0.0,0.0
2024-02-07,6.239999771118164,6.349999904632568,6.230000019073486,6.25,1190433,0.0,0.0
2024-02-08,6.25,6.349999904632568,6.210000038146973,6.21999979019165,1060894,0.0,0.0
2024-02-09,6.340000152587891,6.340000152587891,6.21999979019165,6.239999771118164,857010,0.0,0.0
2024-02-12,6.239999771118164,6.420000076293945,6.199999809265137,6.210000038146973,1484780,0.0,0.0
2024-02-13,6.210000038146973,6.289999961853027,6.0,6.21999979019165,785822,0.0,0.0
2024-02-14,6.230000019073486,6.260000228881836,6.119999885559082,6.139999866485596,840301,0.0,0.0
2024-02-15,6.210000038146973,6.210000038146973,6.110000133514404,6.130000114440918,1660868,0.0,0.0
2024-02-16,6.130000114440918,6.239999771118164,6.130000114440918,6.170000076293945,801705,0.0,0.0
2024-02-19,6.179999828338623,6.340000152587891,6.170000076293945,6.210000038146973,1049370,0.0,0.0
2024-02-20,6.210000038146973,6.340000152587891,6.170000076293945,6.190000057220459,629386,0.0,0.0
2024-02-21,6.190000057220459,6.269999980926514,6.190000057220459,6.199999809265137,1778125,0.0,0.0
2024-02-22,6.210000038146973,6.25,6.179999828338623,6.199999809265137,604906,0.0,0.0
2024-02-23,6.199999809265137,6.340000152587891,6.159999847412109,6.159999847412109,712312,0.0,0.0
2024-02-26,6.159999847412109,6.21999979019165,6.110000133514404,6.190000057220459,868541,0.0,0.0
2024-02-27,6.199999809265137,6.289999961853027,6.190000057220459,6.199999809265137,623489,0.0,0.0
2024-02-28,6.199999809265137,6.210000038146973,6.110000133514404,6.179999828338623,1293443,0.0,0.0
2024-02-29,6.179999828338623,6.300000190734863,6.179999828338623,6.210000038146973,769739,0.0,0.0
2024-03-01,6.210000038146973,6.329999923706055,6.170000076293945,6.21999979019165,799714,0.0,0.0
2024-03-04,6.300000190734863,6.420000076293945,6.28000020980835,6.320000171661377,1850862,0.0,0.0
2024-03-05,6.329999923706055,6.610000133514404,6.300000190734863,6.420000076293945,2196606,0.0,0.0
2024-03-06,6.420000076293945,6.650000095367432,6.400000095367432,6.440000057220459,1676625,0.0,0.0
2024-03-07,6.460000038146973,6.639999866485596,6.449999809265137,6.510000228881836,3303128,0.0,0.0
2024-03-11,6.510000228881836,7.0,6.510000228881836,6.579999923706055,3793492,0.0,0.0
2024-03-12,6.679999828338623,6.900000095367432,6.53000020980835,6.559999942779541,2152188,0.0,0.0
2024-03-13,6.840000152587891,6.840000152587891,6.400000095367432,6.5,2091871,0.0,0.0
2024-03-14,6.5,6.699999809265137,6.269999980926514,6.53000020980835,2481571,0.0,0.0
2024-03-15,6.53000020980835,6.75,6.53000020980835,6.53000020980835,966081,0.0,0.0
2024-03-18,6.53000020980835,6.690000057220459,6.449999809265137,6.510000228881836,807064,0.0,0.0
2024-03-19,6.510000228881836,6.690000057220459,6.510000228881836,6.519999980926514,744449,0.0,0.0
2024-03-20,6.519999980926514,6.599999904632568,6.510000228881836,6.510000228881836,1639836,0.0,0.0
2024-03-21,6.510000228881836,6.760000228881836,6.510000228881836,6.650000095367432,1496415,0.0,0.0
2024-03-22,6.650000095367432,6.889999866485596,6.559999942779541,6.579999923706055,1074212,0.0,0.0
2024-03-26,6.579999923706055,6.630000114440918,6.300000190734863,6.590000152587891,705756,0.0,0.0
2024-03-27,6.590000152587891,6.639999866485596,6.340000152587891,6.590000152587891,595939,0.0,0.0
2024-03-28,6.599999904632568,6.659999847412109,6.599999904632568,6.639999866485596,825608,0.0,0.0
2024-04-01,6.639999866485596,6.989999771118164,6.599999904632568,6.840000152587891,2070013,0.0,0.0
2024-04-02,7.179999828338623,7.190000057220459,6.820000171661377,6.849999904632568,3621265,0.0,0.0
2024-04-03,6.849999904632568,7.03000020980835,6.849999904632568,6.909999847412109,3309394,0.0,0.0
2024-04-04,6.909999847412109,7.190000057220459,6.670000076293945,6.940000057220459,3176763,0.0,0.0
2024-04-05,6.940000057220459,7.190000057220459,6.800000190734863,6.920000076293945,2196183,0.0,0.0
2024-04-08,6.920000076293945,7.139999866485596,6.920000076293945,7.059999942779541,3565357,0.0,0.0
2024-04-09,7.059999942779541,7.5,7.059999942779541,7.150000095367432,6165294,0.0,0.0
2024-04-10,7.150000095367432,7.289999961853027,7.119999885559082,7.119999885559082,5099570,0.0,0.0
2024-04-12,7.130000114440918,7.389999866485596,7.130000114440918,7.239999771118164,4969368,0.0,0.0
